Language,Participant,Occurency_order,Item,Consistency,Cons_level,Lexicality,Accuracy,RT,logRT,Outlier
French,103,79,Fr_inc3_cerveau.wav,inc,3,word,1,831,0.973200341,0
French,103,80,Fr_inc2_serrure.wav,inc,2,word,1,976,0.996483273,0
French,103,81,Fr_con_preuve-vreune.wav,con,NA,pseudoword,1,979,0.996927564,0
French,103,82,Fr_con0_date.wav,con,0,word,1,925,0.988713911,0
French,103,83,Fr_con0_baton.wav,con,0,word,1,944,0.991657331,0
French,103,84,Fr_con_bonbon.wav,con,NA,word,1,741,0.956606069,0
French,103,85,Fr_con_peluche.wav,con,NA,word,1,716,0.951637674,0
French,103,86,Fr_inc_quatre.wav,inc,NA,word,1,856,0.977491255,0
French,103,87,Fr_inc2_sapin.wav,inc,2,word,1,965,0.994842438,0
French,103,88,Fr_con0_drame.wav,con,0,word,1,966,0.994992375,0
French,103,89,Fr_inc_cicatrice.wav,inc,NA,word,1,938,0.990734279,0
French,103,90,Fr_con_parole.wav,con,NA,word,1,713,0.951029843,0
French,103,91,Fr_con_retour.wav,con,NA,word,1,1078,1.01087292,0
French,103,92,Fr_inc_quai-zin.wav,inc,2,pseudoword,1,1259,1.03334191,0
French,103,93,Fr_con_larme-parde.wav,con,0,pseudoword,1,1132,1.017948809,0
French,103,94,Fr_inc_castor-sactor.wav,inc,2,pseudoword,1,1597,1.067768305,0
French,103,95,Fr_con_boule.wav,con,NA,word,1,996,0.999419779,0
French,103,96,Fr_inc_pharmacie.wav,inc,NA,word,1,1022,1.003150299,0
French,103,97,Fr_inc_serrure-quemure.wav,inc,2,pseudoword,1,949,0.992422071,0
French,103,98,Fr_inc3_caisse.wav,inc,3,word,1,842,0.97510403,0
French,103,99,Fr_con_roulade.wav,con,NA,word,1,1121,1.016535204,0
French,103,100,Fr_inc_question.wav,inc,NA,word,1,905,0.985549526,0
French,103,101,Fr_con_porte.wav,con,NA,word,1,765,0.961220478,0
French,103,102,Fr_inc_phare.wav,inc,NA,word,1,953,0.993030967,0
French,103,103,Fr_con_don.wav,con,NA,word,1,1013,1.001869815,0
French,103,104,Fr_con_bol.wav,con,NA,word,1,808,0.96913712,0
French,103,105,Fr_inc2_camera.wav,inc,2,word,1,783,0.964587254,0
French,103,106,Fr_inc_cicatrice-quigeatrice.wav,inc,NA,pseudoword,1,1073,1.010199907,0
French,103,107,Fr_con_boite-doiche.wav,con,NA,pseudoword,1,900,0.984747503,0
French,103,108,Fr_inc_question-sejtion.wav,inc,NA,pseudoword,1,1321,1.040300939,0
French,103,109,Fr_inc_fils-jige.wav,inc,3,pseudoword,1,1025,1.003574622,0
French,103,110,Fr_inc_kepi-selie.wav,inc,3,pseudoword,1,980,0.997075359,0
French,103,111,Fr_con_pneu.wav,con,NA,word,1,978,0.996779618,0
French,103,112,Fr_con0_brulure.wav,con,0,word,1,790,0.965875697,0
French,103,113,Fr_inc_kilo-giveaux.wav,inc,3,pseudoword,1,1216,1.028311192,0
French,103,114,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,1022,1.003150299,0
French,103,115,Fr_inc_sapin-carin.wav,inc,2,pseudoword,1,899,0.984586564,0
French,103,116,Fr_inc_jour-foube.wav,inc,NA,pseudoword,1,976,0.996483273,0
French,103,117,Fr_inc_soupe.wav,inc,NA,word,1,803,0.968238515,0
French,103,118,Fr_con_don-be.wav,con,NA,pseudoword,0,3171,1.167065414,0
French,103,119,Fr_inc_jupe-fude.wav,inc,NA,pseudoword,1,2181,1.112885222,1
French,103,120,Fr_con_machoire-passoile.wav,con,0,pseudoword,1,1220,1.02878661,0
French,104,1,Fr_con_parole.wav,con,NA,word,1,994,0.999128795,0
French,104,2,Fr_inc_sabot-fateau.wav,inc,NA,pseudoword,1,1010,1.001440458,0
French,104,3,Fr_inc_cerveau-kerbeau.wav,inc,3,pseudoword,1,932,0.989805304,0
French,104,4,Fr_inc_sirene-kirelle.wav,inc,3,pseudoword,1,932,0.989805304,0
French,104,5,Fr_inc_quatre.wav,inc,NA,word,1,884,0.982150755,0
French,104,6,Fr_con_boule.wav,con,NA,word,1,858,0.977829096,0
French,104,7,Fr_inc2_gendarme.wav,inc,2,word,1,953,0.993030967,0
French,104,8,Fr_inc_phare-jale.wav,inc,NA,pseudoword,0,967,0.995142158,0
French,104,9,Fr_con_machoire-passoile.wav,con,0,pseudoword,1,1245,1.031723117,0
French,104,10,Fr_inc_gendarme-fandarte.wav,inc,2,pseudoword,1,1192,1.025425418,0
French,104,11,Fr_inc_castor-sactor.wav,inc,2,pseudoword,1,1126,1.017179464,0
French,104,12,Fr_inc_cicatrice.wav,inc,NA,word,1,1031,1.004419555,0
French,104,13,Fr_con_drame-brane.wav,con,0,pseudoword,1,1030,1.004279075,0
French,104,14,Fr_inc3_caisse.wav,inc,3,word,1,822,0.971623939,0
French,104,15,Fr_con_retour-betoute.wav,con,NA,pseudoword,1,958,0.993788503,0
French,104,16,Fr_con_morve-porle.wav,con,0,pseudoword,1,993,0.998983083,0
French,104,17,Fr_inc3_cigogne.wav,inc,3,word,1,1064,1.008980543,0
French,104,18,Fr_inc3_kepis.wav,inc,3,word,1,909,0.986187961,0
French,104,19,Fr_inc_cousin.wav,inc,NA,word,1,813,0.970030182,0
French,104,20,Fr_inc_pharmacie.wav,inc,NA,word,1,1084,1.011676427,0
French,104,21,Fr_con_bouchon.wav,con,NA,word,1,958,0.993788503,0
French,104,22,Fr_inc_kilo-giveaux.wav,inc,3,pseudoword,1,1036,1.005119918,0
French,104,23,Fr_inc_flaque-slasse.wav,inc,2,pseudoword,1,1030,1.004279075,0
French,104,24,Fr_con_peur-leute.wav,con,NA,pseudoword,1,906,0.985709399,0
French,104,25,Fr_inc_question.wav,inc,NA,word,1,874,0.980503811,0
French,104,26,Fr_inc_quai-zin.wav,inc,2,pseudoword,1,1236,1.030672824,0
French,104,27,Fr_con_parole-nabole.wav,con,NA,pseudoword,1,937,0.990579864,0
French,104,28,Fr_inc3_sirene.wav,inc,3,word,1,932,0.989805304,0
French,104,29,Fr_inc2_castor.wav,inc,2,word,1,784,0.964772021,0
French,104,30,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,881,0.981658636,0
French,104,31,Fr_inc_cicatrice-quigeatrice.wav,inc,NA,pseudoword,1,1029,1.004138458,0
French,104,32,Fr_con_brulure-trumure.wav,con,0,pseudoword,1,901,0.984908264,0
French,104,33,Fr_con_bonbon.wav,con,NA,word,1,809,0.969316174,0
French,104,34,Fr_con_lardon-parnon.wav,con,0,pseudoword,1,991,0.998691218,0
French,104,35,Fr_inc_question-sejtion.wav,inc,NA,pseudoword,1,1226,1.029496823,0
French,104,36,Fr_inc2_flaque.wav,inc,2,word,1,1167,1.022356952,0
French,104,37,Fr_con0_machoire.wav,con,0,word,1,958,0.993788503,0
French,104,38,Fr_con0_lardon.wav,con,0,word,1,785,0.964956552,0
French,104,39,Fr_inc_girafe-kirague.wav,inc,3,pseudoword,1,873,0.980338081,0
French,104,40,Fr_con_don.wav,con,NA,word,1,910,0.986347131,0
French,104,41,Fr_con_doute.wav,con,NA,word,1,824,0.971975737,0
French,104,42,Fr_inc3_kilo.wav,inc,3,word,1,716,0.951637674,0
French,104,43,Fr_con0_date.wav,con,0,word,1,837,0.974241819,0
French,104,44,Fr_con_madame.wav,con,NA,word,1,899,0.984586564,0
French,104,45,Fr_con_douleur.wav,con,NA,word,1,768,0.961787073,0
French,104,46,Fr_inc_cible-quibre.wav,inc,2,pseudoword,1,1259,1.03334191,0
French,104,47,Fr_con_bonbon-donmon.wav,con,NA,pseudoword,1,1176,1.023469107,0
French,104,48,Fr_con_peluche-meruche.wav,con,NA,pseudoword,1,961,0.994241129,0
French,104,49,Fr_inc2_camera.wav,inc,2,word,1,867,0.979339699,0
French,104,50,Fr_con_preuve-vreune.wav,con,NA,pseudoword,1,985,0.997812077,0
French,104,51,Fr_con_porte.wav,con,NA,word,1,814,0.970208135,0
French,104,52,Fr_inc_cigogne-quisogne.wav,inc,3,pseudoword,1,951,0.992726839,0
French,104,53,Fr_inc2_cerf.wav,inc,2,word,1,823,0.971799945,0
French,104,54,Fr_con_puma.wav,con,NA,word,1,717,0.951839719,0
French,104,55,Fr_con_peluche.wav,con,NA,word,1,680,0.944169638,0
French,104,56,Fr_inc_quatre-sadre.wav,inc,NA,pseudoword,0,814,0.970208135,1
French,104,57,Fr_inc_soupe.wav,inc,NA,word,1,1215,1.028192093,0
French,104,58,Fr_con_roulade-bounade.wav,con,NA,pseudoword,1,1350,1.043444589,0
French,104,59,Fr_con_don-be.wav,con,NA,pseudoword,1,1068,1.009523751,0
French,104,60,Fr_inc_jupe-fude.wav,inc,NA,pseudoword,1,1098,1.013534113,0
French,104,61,Fr_con_doudoune-bouloune.wav,con,NA,pseudoword,1,1083,1.011542819,0
French,104,62,Fr_con_bouchon-doulon.wav,con,NA,pseudoword,1,1234,1.030438387,0
French,104,63,Fr_con_pneu-treu.wav,con,NA,pseudoword,1,874,0.980503811,0
French,104,64,Fr_con0_ruche.wav,con,0,word,1,1200,1.026393749,0
French,104,65,Fr_con_peur.wav,con,NA,word,1,690,0.94628303,0
French,104,66,Fr_inc_sapin-carin.wav,inc,2,pseudoword,1,854,0.977152624,0
French,104,67,Fr_con0_brulure.wav,con,0,word,1,1076,1.01060409,0
French,104,68,Fr_inc3_girafe.wav,inc,3,word,1,967,0.995142158,0
French,104,69,Fr_con_porte-lorve.wav,con,NA,pseudoword,1,1043,1.006094769,0
French,104,70,Fr_inc_caisse-seffe.wav,inc,3,pseudoword,1,1122,1.016664286,0
French,104,71,Fr_con0_baton.wav,con,0,word,1,947,0.99211666,0
French,104,72,Fr_con_puma-luva.wav,con,NA,pseudoword,1,959,0.993939536,0
French,104,73,Fr_inc_soupe-coume.wav,inc,NA,pseudoword,1,996,0.999419779,0
French,104,74,Fr_con_boite-doiche.wav,con,NA,pseudoword,1,930,0.989494316,0
French,104,75,Fr_con0_larme.wav,con,0,word,1,949,0.992422071,0
French,104,76,Fr_inc_jour-foube.wav,inc,NA,pseudoword,1,1155,1.020860661,0
French,104,77,Fr_inc3_fils.wav,inc,3,word,1,952,0.992878983,0
French,104,78,Fr_con_retour.wav,con,NA,word,1,899,0.984586564,0
French,104,79,Fr_inc_sabot.wav,inc,NA,word,0,1100,1.013797562,0
French,104,80,Fr_inc_kepi-selie.wav,inc,3,pseudoword,1,975,0.996334872,0
French,104,81,Fr_con_roulade.wav,con,NA,word,1,922,0.98824364,0
French,104,82,Fr_inc3_foret.wav,inc,3,word,1,1086,1.011943275,0
French,104,83,Fr_inc_fils-jige.wav,inc,3,pseudoword,1,1077,1.010738568,0
French,104,84,Fr_con_mouche.wav,con,NA,word,1,787,0.965324911,0
French,104,85,Fr_inc2_serrure.wav,inc,2,word,1,1133,1.018076637,0
French,104,86,Fr_inc2_sapin.wav,inc,2,word,1,931,0.989649894,0
French,104,87,Fr_con_doute-boune.wav,con,NA,pseudoword,1,950,0.992574535,0
French,104,88,Fr_inc_pharmacie-sarnasie.wav,inc,NA,pseudoword,1,1075,1.010469488,0
French,104,89,Fr_inc_camera-samena.wav,inc,2,pseudoword,1,1017,1.002440318,0
French,104,90,Fr_inc2_cote.wav,inc,2,word,1,1066,1.009252402,0
French,104,91,Fr_con_boule-dougne.wav,con,NA,pseudoword,1,923,0.988400567,0
French,104,92,Fr_inc3_cerveau.wav,inc,3,word,1,891,0.983292568,0
French,104,93,Fr_con_date-mabe.wav,con,0,pseudoword,1,1009,1.001297055,0
French,104,94,Fr_inc_jupe.wav,inc,NA,word,1,869,0.979673259,0
French,104,95,Fr_con_pneu.wav,con,NA,word,1,792,0.966241727,0
French,104,96,Fr_con_larme-parde.wav,con,0,pseudoword,1,887,0.982641207,0
French,104,97,Fr_con0_morve.wav,con,0,word,1,1056,1.007887973,0
French,104,98,Fr_con_doudoune.wav,con,NA,word,1,1028,1.003997705,0
French,104,99,Fr_con_madame-patame.wav,con,NA,pseudoword,1,1033,1.004700107,0
French,104,100,Fr_con_boite.wav,con,NA,word,1,824,0.971975737,0
French,104,101,Fr_inc_cote-soche.wav,inc,2,pseudoword,1,1076,1.01060409,0
French,104,102,Fr_con_ruche-muve.wav,con,0,pseudoword,1,1392,1.047879745,1
French,104,103,Fr_con_baton-damon.wav,con,0,pseudoword,1,1235,1.030555653,0
French,104,104,Fr_con_bol-doche-.wav,con,NA,pseudoword,1,1045,1.006372097,0
French,104,105,Fr_inc_phare.wav,inc,NA,word,1,1674,1.074585151,0
French,104,106,Fr_con_vapeur-raneur.wav,con,0,pseudoword,0,5319,1.24194333,1
French,104,107,Fr_inc_cerf-queche.wav,inc,2,pseudoword,1,1033,1.004700107,0
French,104,108,Fr_con0_drame.wav,con,0,word,1,929,0.989338571,0
French,104,109,Fr_inc_cousin-souffin.wav,inc,NA,pseudoword,1,1897,1.09268911,0
French,104,110,Fr_inc_gifle-sisle.wav,inc,3,pseudoword,1,1317,1.039861925,0
French,104,111,Fr_inc_serrure-quemure.wav,inc,2,pseudoword,1,1089,1.012342627,0
French,104,112,Fr_con_bol.wav,con,NA,word,1,1219,1.028667902,0
French,104,113,Fr_con_douleur-bouleuve.wav,con,NA,pseudoword,1,1054,1.007613537,0
French,104,114,Fr_inc_jour.wav,inc,NA,word,1,1108,1.014846587,0
French,104,115,Fr_inc3_gifle.wav,inc,3,word,1,1310,1.039090432,0
French,104,116,Fr_inc2_quai.wav,inc,2,word,0,1062,1.008708172,0
French,104,117,Fr_con0_vapeur.wav,con,0,word,1,833,0.973548334,0
French,104,118,Fr_con_mouche-poube.wav,con,NA,pseudoword,1,1151,1.020358441,0
French,104,119,Fr_inc2_cible.wav,inc,2,word,1,1028,1.003997705,0
French,104,120,Fr_con_preuve.wav,con,NA,word,1,809,0.969316174,0
French,105,1,Fr_con_mouche.wav,con,NA,word,1,805,0.968598627,0
French,105,2,Fr_inc3_caisse.wav,inc,3,word,1,834,0.973722017,0
French,105,3,Fr_con_machoire-passoile.wav,con,0,pseudoword,1,1016,1.002297903,0
French,105,4,Fr_inc2_cible.wav,inc,2,word,1,884,0.982150755,0
French,105,5,Fr_inc_cousin.wav,inc,NA,word,1,815,0.97038587,0
French,105,6,Fr_con_douleur-bouleuve.wav,con,NA,pseudoword,1,1042,1.005955906,0
French,105,7,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,1152,1.02048416,0
French,105,8,Fr_con_doute.wav,con,NA,word,1,891,0.983292568,0
French,105,9,Fr_inc_question-sejtion.wav,inc,NA,pseudoword,1,1226,1.029496823,0
French,105,10,Fr_con_bonbon-donmon.wav,con,NA,pseudoword,1,1297,1.037646659,0
French,105,11,Fr_inc_caisse-seffe.wav,inc,3,pseudoword,1,1154,1.02073527,0
French,105,12,Fr_inc_phare.wav,inc,NA,word,1,914,0.986982065,0
French,105,13,Fr_con0_morve.wav,con,0,word,1,1104,1.014323024,0
French,105,14,Fr_inc3_sirene.wav,inc,3,word,1,1007,1.001009824,0
French,105,15,Fr_con_preuve-vreune.wav,con,NA,pseudoword,1,903,0.98522925,0
French,105,16,Fr_inc2_gendarme.wav,inc,2,word,1,802,0.968058123,0
French,105,17,Fr_con_bouchon-doulon.wav,con,NA,pseudoword,1,1015,1.002155347,0
French,105,18,Fr_inc_jour.wav,inc,NA,word,1,810,0.969495006,0
French,105,19,Fr_con_mouche-poube.wav,con,NA,pseudoword,1,948,0.992269446,0
French,105,20,Fr_inc_cicatrice-quigeatrice.wav,inc,NA,pseudoword,1,1231,1.030086018,0
French,105,21,Fr_inc_cible-quibre.wav,inc,2,pseudoword,1,1066,1.009252402,0
French,105,22,Fr_con_preuve.wav,con,NA,word,1,777,0.963473673,0
French,105,23,Fr_con_ruche-muve.wav,con,0,pseudoword,1,986,0.997958972,1
French,105,24,Fr_inc_quatre-sadre.wav,inc,NA,pseudoword,0,900,0.984747503,1
French,105,25,Fr_con0_lardon.wav,con,0,word,1,799,0.967515593,0
French,105,26,Fr_inc_soupe-coume.wav,inc,NA,pseudoword,1,786,0.965140849,0
French,105,27,Fr_inc_girafe-kirague.wav,inc,3,pseudoword,1,985,0.997812077,0
French,105,28,Fr_con_boite-doiche.wav,con,NA,pseudoword,1,1138,1.018714087,0
French,105,29,Fr_inc2_flaque.wav,inc,2,word,1,884,0.982150755,0
French,105,30,Fr_inc_sapin-carin.wav,inc,2,pseudoword,1,1089,1.012342627,0
French,105,31,Fr_inc3_girafe.wav,inc,3,word,1,936,0.990425283,0
French,105,32,Fr_inc_cote-soche.wav,inc,2,pseudoword,1,1056,1.007887973,0
French,105,33,Fr_con0_brulure.wav,con,0,word,1,920,0.987929276,0
French,105,34,Fr_inc2_camera.wav,inc,2,word,1,900,0.984747503,0
French,105,35,Fr_inc_jupe.wav,inc,NA,word,1,791,0.966058828,0
French,105,36,Fr_inc_sabot-fateau.wav,inc,NA,pseudoword,1,1039,1.005538516,0
French,105,37,Fr_inc3_cigogne.wav,inc,3,word,1,993,0.998983083,0
French,105,38,Fr_con_porte.wav,con,NA,word,1,702,0.948779037,0
French,105,39,Fr_inc2_cerf.wav,inc,2,word,1,729,0.954242509,0
French,105,40,Fr_con_bonbon.wav,con,NA,word,1,843,0.975275858,0
French,105,41,Fr_con_bouchon.wav,con,NA,word,1,1562,1.064560343,1
French,105,42,Fr_inc2_quai.wav,inc,2,word,1,903,0.98522925,0
French,105,43,Fr_con_retour.wav,con,NA,word,1,970,0.995590578,0
French,105,44,Fr_inc3_fils.wav,inc,3,word,1,958,0.993788503,0
French,105,45,Fr_con_puma-luva.wav,con,NA,pseudoword,1,960,0.994090411,0
French,105,46,Fr_inc_kilo-giveaux.wav,inc,3,pseudoword,1,1050,1.0070631,0
French,105,47,Fr_con_bol.wav,con,NA,word,1,861,0.978334384,0
French,105,48,Fr_inc3_kepis.wav,inc,3,word,1,994,0.999128795,0
French,105,49,Fr_con_retour-betoute.wav,con,NA,pseudoword,1,1025,1.003574622,0
French,105,50,Fr_con_douleur.wav,con,NA,word,1,769,0.961975447,0
French,105,51,Fr_con_morve-porle.wav,con,0,pseudoword,1,877,0.980999864,0
French,105,52,Fr_inc2_cote.wav,inc,2,word,1,702,0.948779037,0
French,105,53,Fr_inc3_foret.wav,inc,3,word,1,859,0.977997721,0
French,105,54,Fr_con0_drame.wav,con,0,word,1,1108,1.014846587,0
French,105,55,Fr_inc_pharmacie-sarnasie.wav,inc,NA,pseudoword,0,1079,1.011007148,0
French,105,56,Fr_con_puma.wav,con,NA,word,1,752,0.95873928,0
French,105,57,Fr_con_don-be.wav,con,NA,pseudoword,1,1278,1.035510285,0
French,105,58,Fr_inc_cicatrice.wav,inc,NA,word,1,1065,1.009116536,0
French,105,59,Fr_con0_baton.wav,con,0,word,1,926,0.988870329,0
French,105,60,Fr_con_madame.wav,con,NA,word,1,924,0.988557324,0
French,105,61,Fr_con_baton-damon.wav,con,0,pseudoword,1,1236,1.030672824,0
French,105,62,Fr_con_roulade-bounade.wav,con,NA,pseudoword,1,1175,1.023345956,0
French,105,63,Fr_con_drame-brane.wav,con,0,pseudoword,1,944,0.991657331,0
French,105,64,Fr_inc_serrure-quemure.wav,inc,2,pseudoword,1,1082,1.011409087,0
French,105,65,Fr_con_lardon-parnon.wav,con,0,pseudoword,1,1110,1.01510766,0
French,105,66,Fr_inc_cerf-queche.wav,inc,2,pseudoword,1,1040,1.00567778,0
French,105,67,Fr_con_larme-parde.wav,con,0,pseudoword,1,906,0.985709399,0
French,105,68,Fr_inc2_sapin.wav,inc,2,word,1,911,0.986506126,0
French,105,69,Fr_con_parole.wav,con,NA,word,1,715,0.951435347,0
French,105,70,Fr_con_pneu.wav,con,NA,word,1,746,0.957579609,0
French,105,71,Fr_con_pneu-treu.wav,con,NA,pseudoword,1,823,0.971799945,0
French,105,72,Fr_con_boule-dougne.wav,con,NA,pseudoword,1,948,0.992269446,0
French,105,73,Fr_inc_soupe.wav,inc,NA,word,1,898,0.984425446,0
French,105,74,Fr_con_boule.wav,con,NA,word,1,1041,1.00581691,0
French,105,75,Fr_con_date-mabe.wav,con,0,pseudoword,1,926,0.988870329,0
French,105,76,Fr_inc_jupe-fude.wav,inc,NA,pseudoword,1,960,0.994090411,0
French,105,77,Fr_inc_fils-jige.wav,inc,3,pseudoword,1,1121,1.016535204,0
French,105,78,Fr_con_doute-boune.wav,con,NA,pseudoword,1,919,0.987771837,0
French,105,79,Fr_con_peur.wav,con,NA,word,1,995,0.99927436,0
French,105,80,Fr_inc_gendarme-fandarte.wav,inc,2,pseudoword,1,1130,1.017692814,0
French,105,81,Fr_con_don.wav,con,NA,word,1,919,0.987771837,0
French,105,82,Fr_inc_cerveau-kerbeau.wav,inc,3,pseudoword,1,899,0.984586564,0
French,105,83,Fr_con0_machoire.wav,con,0,word,1,856,0.977491255,0
French,105,84,Fr_con_boite.wav,con,NA,word,1,844,0.975447482,0
French,105,85,Fr_con_peluche.wav,con,NA,word,1,748,0.957967199,0
French,105,86,Fr_con0_date.wav,con,0,word,1,924,0.988557324,0
French,105,87,Fr_con_porte-lorve.wav,con,NA,pseudoword,1,949,0.992422071,0
French,105,88,Fr_inc_sabot.wav,inc,NA,word,1,997,0.999565053,0
French,105,89,Fr_con_parole-nabole.wav,con,NA,pseudoword,1,884,0.982150755,0
French,105,90,Fr_inc_kepi-selie.wav,inc,3,pseudoword,1,1115,1.015758289,0
French,105,91,Fr_inc3_gifle.wav,inc,3,word,1,912,0.986664946,0
French,105,92,Fr_inc3_kilo.wav,inc,3,word,1,846,0.975790121,0
French,105,93,Fr_inc_flaque-slasse.wav,inc,2,pseudoword,1,920,0.987929276,0
French,105,94,Fr_inc_quatre.wav,inc,NA,word,1,1124,1.016922104,0
French,105,95,Fr_inc_quai-zin.wav,inc,2,pseudoword,1,875,0.980669351,0
French,105,96,Fr_inc_question.wav,inc,NA,word,1,793,0.966424396,0
French,105,97,Fr_con_peluche-meruche.wav,con,NA,pseudoword,1,949,0.992422071,0
French,105,98,Fr_inc_castor-sactor.wav,inc,2,pseudoword,1,1129,1.017564647,0
French,105,99,Fr_con_doudoune-bouloune.wav,con,NA,pseudoword,1,1216,1.028311192,0
French,105,100,Fr_inc_camera-samena.wav,inc,2,pseudoword,1,1152,1.02048416,0
French,105,101,Fr_inc_pharmacie.wav,inc,NA,word,1,1029,1.004138458,0
French,105,102,Fr_con_brulure-trumure.wav,con,0,pseudoword,1,804,0.968418683,0
French,105,103,Fr_con0_ruche.wav,con,0,word,0,935,0.990270537,0
French,105,104,Fr_con0_larme.wav,con,0,word,1,1029,1.004138458,0
French,105,105,Fr_inc_jour-foube.wav,inc,NA,pseudoword,1,890,0.983130002,0
French,105,106,Fr_inc_cigogne-quisogne.wav,inc,3,pseudoword,1,832,0.973374442,0
French,105,107,Fr_con0_vapeur.wav,con,0,word,1,919,0.987771837,0
French,105,108,Fr_inc_gifle-sisle.wav,inc,3,pseudoword,1,1089,1.012342627,0
French,105,109,Fr_con_doudoune.wav,con,NA,word,1,974,0.996186319,0
French,105,110,Fr_inc3_cerveau.wav,inc,3,word,1,821,0.971447719,0
French,105,111,Fr_con_madame-patame.wav,con,NA,pseudoword,1,1031,1.004419555,0
French,105,112,Fr_con_bol-doche-.wav,con,NA,pseudoword,1,905,0.985549526,0
French,105,113,Fr_inc2_serrure.wav,inc,2,word,1,885,0.982314424,0
French,105,114,Fr_con_roulade.wav,con,NA,word,1,854,0.977152624,0
French,105,115,Fr_inc2_castor.wav,inc,2,word,1,1063,1.008844422,0
French,105,116,Fr_con_vapeur-raneur.wav,con,0,pseudoword,0,1167,1.022356952,0
French,105,117,Fr_inc_phare-jale.wav,inc,NA,pseudoword,1,893,0.983617153,0
French,105,118,Fr_inc_sirene-kirelle.wav,inc,3,pseudoword,1,874,0.980503811,0
French,105,119,Fr_con_peur-leute.wav,con,NA,pseudoword,1,837,0.974241819,0
French,105,120,Fr_inc_cousin-souffin.wav,inc,NA,pseudoword,1,1149,1.020106676,0
French,106,1,Fr_inc_cousin-souffin.wav,inc,NA,pseudoword,1,1329,1.041174994,0
French,106,2,Fr_inc_sapin-carin.wav,inc,2,pseudoword,1,1009,1.001297055,0
French,106,3,Fr_con_douleur-bouleuve.wav,con,NA,pseudoword,1,1154,1.02073527,0
French,106,4,Fr_con_date-mabe.wav,con,0,pseudoword,1,1148,1.019980629,0
French,106,5,Fr_con0_machoire.wav,con,0,word,1,982,0.997370496,0
French,106,6,Fr_con_doudoune-bouloune.wav,con,NA,pseudoword,1,1130,1.017692814,0
French,106,7,Fr_con_retour.wav,con,NA,word,1,883,0.981986901,0
French,106,8,Fr_con_peur-leute.wav,con,NA,pseudoword,1,976,0.996483273,0
French,106,9,Fr_con_puma-luva.wav,con,NA,pseudoword,1,925,0.988713911,0
French,106,10,Fr_con_bouchon-doulon.wav,con,NA,pseudoword,1,1256,1.032996546,0
French,106,11,Fr_con_brulure-trumure.wav,con,0,pseudoword,1,796,0.966971023,0
French,106,12,Fr_inc_quatre.wav,inc,NA,word,1,774,0.962913654,0
French,106,13,Fr_inc3_sirene.wav,inc,3,word,1,1072,1.010064928,0
French,106,14,Fr_con_larme-parde.wav,con,0,pseudoword,1,993,0.998983083,0
French,106,15,Fr_con0_brulure.wav,con,0,word,1,799,0.967515593,0
French,106,16,Fr_inc_cote-soche.wav,inc,2,pseudoword,1,1203,1.026755209,0
French,106,17,Fr_inc_phare-jale.wav,inc,NA,pseudoword,1,1117,1.016017724,0
French,106,18,Fr_inc3_cerveau.wav,inc,3,word,1,786,0.965140849,0
French,106,19,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,1153,1.020609769,0
French,106,20,Fr_inc_soupe.wav,inc,NA,word,1,881,0.981658636,0
French,106,21,Fr_con_preuve.wav,con,NA,word,1,933,0.989960548,0
French,106,22,Fr_inc_camera-samena.wav,inc,2,pseudoword,1,1038,1.005399118,0
French,106,23,Fr_inc3_kepis.wav,inc,3,word,1,909,0.986187961,0
French,106,24,Fr_con_don-be.wav,con,NA,pseudoword,1,990,0.998545065,0
French,106,25,Fr_inc2_serrure.wav,inc,2,word,1,904,0.985389477,0
French,106,26,Fr_con_retour-betoute.wav,con,NA,pseudoword,1,1090,1.012475499,0
French,106,27,Fr_inc_fils-jige.wav,inc,3,pseudoword,1,1017,1.002440318,0
French,106,28,Fr_con_douleur.wav,con,NA,word,1,930,0.989494316,0
French,106,29,Fr_con_boite.wav,con,NA,word,1,797,0.967152774,0
French,106,30,Fr_con_puma.wav,con,NA,word,0,1069,1.009659235,0
French,106,31,Fr_inc2_quai.wav,inc,2,word,0,1186,1.024694896,0
French,106,32,Fr_inc2_cote.wav,inc,2,word,1,781,0.964217011,0
French,106,33,Fr_con_mouche-poube.wav,con,NA,pseudoword,1,953,0.993030967,0
French,106,34,Fr_inc_jour.wav,inc,NA,word,1,931,0.989649894,0
French,106,35,Fr_con_don.wav,con,NA,word,1,944,0.991657331,0
French,106,36,Fr_con_porte-lorve.wav,con,NA,pseudoword,1,1068,1.009523751,0
French,106,37,Fr_inc3_gifle.wav,inc,3,word,1,871,0.980006052,0
French,106,38,Fr_con0_baton.wav,con,0,word,1,899,0.984586564,0
French,106,39,Fr_con_doute.wav,con,NA,word,1,876,0.980834702,0
French,106,40,Fr_inc3_fils.wav,inc,3,word,1,1127,1.017307972,0
